ACONTa,30.300000000000082
ACONTam,70.70000000000022
ACSm,20.200000000000056
ACtm,20.200000000000056
ADK1m,20.200000000000056
ALDD2y,20.200000000000056
ASADi,20.200000000000056
ASPKi,20.200000000000056
ASPTA,20.200000000000056
ATPS3m,40.40000000000011
CAT,126.25000000000038
CITtam,30.300000000000082
CO2t,70.70000000000023
CO2tm,90.90000000000028
CSm,101.0000000000003
DHORD,252.50000000000077
DHORD4,252.50000000000077
ENO,202.00000000000057
EX_co2_e,70.70000000000023
EX_glc_D_e,101.00000000000028
EX_h2o_e,282.8000000000008
EX_h_e,10.1
EX_itacon_e,101.0000000000003
EX_o2_e,126.25000000000038
EX_pyr_e,10.1
FBA,101.00000000000028
G3PD1irm,202.0000000000006
G3PDm,202.0000000000006
GAPD,202.00000000000057
GHMT2r,20.200000000000056
GHMT2rm,10.100000000000028
GLCt1,101.00000000000028
GLNS,40.40000000000011
GLUDy,20.200000000000056
GLUSx,40.40000000000011
GLYCLm,10.100000000000028
H2Ot,282.8000000000008
HCO3E,121.20000000000036
HEX1,101.00000000000028
HSDxi,20.200000000000056
HSK,20.200000000000056
ITACON,101.0000000000003
ITACONtr,101.0000000000003
MDH,101.0000000000003
MDHm,101.0000000000003
MLTHFtm,20.200000000000056
MTT,70.70000000000022
NADH2_u6cm,60.60000000000017
NADH2_u6m,191.90000000000057
NH4tm,10.100000000000028
O2t,126.25000000000038
PC,121.20000000000036
PDHm,80.80000000000024
PFK,101.00000000000028
PGI,101.00000000000028
PGK,202.00000000000057
PGM,202.00000000000057
PPAm,20.200000000000056
PYK,202.00000000000057
PYRt2,10.1
PYRt2m,80.80000000000024
SERD_L,10.100000000000028
SERt2m,10.100000000000028
THFtm,20.200000000000056
THRA,20.200000000000056
THRS,20.200000000000056
TPI,101.00000000000028
